GENUS,FAMILY,STATUS,URL
Oreocomopsis,Apiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Apiaceae/Oreocomopsis/
Oreodaphne,Lauraceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Lauraceae/Oreodaphne/
Oreogrammitis,Polypodiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/P/Polypodiaceae/Oreogrammitis/
Oreolejeunea,Lejeuneaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Lejeuneaceae/Oreolejeunea/
Oreoleysera,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Oreoleysera/
Oreoloma,Brassicaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Brassicaceae/Oreoloma/
Oreomunnea,Juglandaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Juglandaceae/Oreomunnea/
Oreomyrrhis,Apiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Apiaceae/Oreomyrrhis/
Oreonana,Apiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Apiaceae/Oreonana/
Oreopanax,Araliaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Araliaceae/Oreopanax/
Oreophysa,Leguminosae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Leguminosae/Oreophysa/
Oreophyton,Brassicaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Brassicaceae/Oreophyton/
Oreopolus,Rubiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Rubiaceae/Oreopolus/
Oreopteris,Thelypteridaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/P/Thelypteridaceae/Oreopteris/
Oreorchis,Orchidaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Orchidaceae/Oreorchis/
Oreoschimperella,Apiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Apiaceae/Oreoschimperella/
Oreosolen,Scrophulariaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Scrophulariaceae/Oreosolen/
Oreostemma,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Oreostemma/
Oreostylidium,Stylidiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Stylidiaceae/Oreostylidium/
Oreosyce,Cucurbitaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Cucurbitaceae/Oreosyce/
Oreotrys,Saxifragaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Saxifragaceae/Oreotrys/
Oreoweisia,Dicranaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Dicranaceae/Oreoweisia/
Oreoxis,Apiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Apiaceae/Oreoxis/
Oresbia,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Oresbia/
Oresitrophe,Saxifragaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Saxifragaceae/Oresitrophe/
Orestias,Orchidaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Orchidaceae/Orestias/
Orfilea,Euphorbiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Euphorbiaceae/Orfilea/
Oriastrum,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Oriastrum/
Oribasia,Rubiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Rubiaceae/Oribasia/
Oricia,Rutaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Rutaceae/Oricia/
Origanum,Lamiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Lamiaceae/Origanum/
Orinus,Poaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Poaceae/Orinus/
Orites,Proteaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Proteaceae/Orites/
Oritrophium,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Oritrophium/
Orixa,Rutaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Rutaceae/Orixa/
Orlaya,Apiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Apiaceae/Orlaya/
Orleanesia,Orchidaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Orchidaceae/Orleanesia/
Ormocarpopsis,Leguminosae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Leguminosae/Ormocarpopsis/
Ormocarpum,Leguminosae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Leguminosae/Ormocarpum/
Ormoloma,Lindsaeaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/P/Lindsaeaceae/Ormoloma/
Ormosia,Leguminosae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Leguminosae/Ormosia/
Ormosolenia,Apiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Apiaceae/Ormosolenia/
Ornduffia,Menyanthaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Menyanthaceae/Ornduffia/
Ornichia,Gentianaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Gentianaceae/Ornichia/
Ornithidium,Orchidaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Orchidaceae/Ornithidium/
Ornithoboea,Gesneriaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Gesneriaceae/Ornithoboea/
Ornithocarpa,Brassicaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Brassicaceae/Ornithocarpa/
Ornithocephalus,Orchidaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Orchidaceae/Ornithocephalus/
Ornithochilus,Orchidaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Orchidaceae/Ornithochilus/
Ornithocidium,Orchidaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Orchidaceae/Ornithocidium/
Ornithogalum,Asparagaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Asparagaceae/Ornithogalum/
Ornithoglossum,Colchicaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Colchicaceae/Ornithoglossum/
Ornithopodium,Leguminosae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Leguminosae/Ornithopodium/
Ornithopteris,Anemiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/P/Anemiaceae/Ornithopteris/
Ornithopus,Leguminosae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Leguminosae/Ornithopus/
Ornithostaphylos,Ericaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Ericaceae/Ornithostaphylos/
Orobanche,Orobanchaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Orobanchaceae/Orobanche/
Orobus,Leguminosae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Leguminosae/Orobus/
Orochaenactis,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Orochaenactis/
Orogenia,Apiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Apiaceae/Orogenia/
Orontium,Araceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Araceae/Orontium/
Orontobryum,Hylocomiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Hylocomiaceae/Orontobryum/
Oropetium,Poaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Poaceae/Oropetium/
Orophaca,Leguminosae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Leguminosae/Orophaca/
Orophea,Annonaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Annonaceae/Orophea/
Orophochilus,Acanthaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Acanthaceae/Orophochilus/
Orostachys,Crassulaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Crassulaceae/Orostachys/
Orothamnus,Proteaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Proteaceae/Orothamnus/
Oroxylum,Bignoniaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Bignoniaceae/Oroxylum/
Oroya,Cactaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Cactaceae/Oroya/
Orphanodendron,Leguminosae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Leguminosae/Orphanodendron/
Orphium,Gentianaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Gentianaceae/Orphium/
Ortachne,Poaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Poaceae/Ortachne/
Ortegia,Caryophyllaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Caryophyllaceae/Ortegia/
Ortegocactus,Cactaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Cactaceae/Ortegocactus/
Orthaea,Ericaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Ericaceae/Orthaea/
Orthanthera,Apocynaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Apocynaceae/Orthanthera/
Orthilia,Ericaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Ericaceae/Orthilia/
Orthion,Violaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Violaceae/Orthion/
Orthiopteris,Saccolomataceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/P/Saccolomataceae/Orthiopteris/
Orthoamblystegium,Leskeaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Leskeaceae/Orthoamblystegium/
Orthocarpus,Orobanchaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Orobanchaceae/Orthocarpus/
Orthocaulis,Anastrophyllaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Anastrophyllaceae/Orthocaulis/
Orthoceras,Orchidaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Orchidaceae/Orthoceras/
Orthoclada,Poaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Poaceae/Orthoclada/
Orthodicranum,Dicranaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Dicranaceae/Orthodicranum/
Orthodon,Splachnaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Splachnaceae/Orthodon/
Orthodontium,Bryaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Bryaceae/Orthodontium/
Orthodontopsis,Bryaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Bryaceae/Orthodontopsis/
Orthogramma,Blechnaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/P/Blechnaceae/Orthogramma/
Orthogrimmia,Grimmiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Grimmiaceae/Orthogrimmia/
Orthogynium,Menispermaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Menispermaceae/Orthogynium/
Ortholoma,Gesneriaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Gesneriaceae/Ortholoma/
Orthomene,Menispermaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Menispermaceae/Orthomene/
Orthomitrium,Orthotrichaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Orthotrichaceae/Orthomitrium/
Orthomnion,Mniaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Mniaceae/Orthomnion/
Orthomniopsis,Mniaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Mniaceae/Orthomniopsis/
Orthopappus,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Orthopappus/
Orthophytum,Bromeliaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Bromeliaceae/Orthophytum/
Orthopichonia,Apocynaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Apocynaceae/Orthopichonia/
Orthopterum,Aizoaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Aizoaceae/Orthopterum/
Orthopterygium,Anacardiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Anacardiaceae/Orthopterygium/
Orthopus,Dicranaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Dicranaceae/Orthopus/
Orthopyxis,Aulacomniaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Aulacomniaceae/Orthopyxis/
Orthorrhynchidium,Pterobryaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Pterobryaceae/Orthorrhynchidium/
Orthorrhynchium,Orthorrhynchiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Orthorrhynchiaceae/Orthorrhynchium/
Orthosia,Apocynaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Apocynaceae/Orthosia/
Orthosiphon,Lamiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Lamiaceae/Orthosiphon/
Orthosphenia,Celastraceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Celastraceae/Orthosphenia/
Orthostichella,Meteoriaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Meteoriaceae/Orthostichella/
Orthostichidium,Pterobryaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Pterobryaceae/Orthostichidium/
Orthostichopsis,Pterobryaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Pterobryaceae/Orthostichopsis/
Orthotheca,Calymperaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Calymperaceae/Orthotheca/
Orthotheciadelphus,Hypnaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Hypnaceae/Orthotheciadelphus/
Orthotheciella,Amblystegiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Amblystegiaceae/Orthotheciella/
Orthothecium,Hypnaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Hypnaceae/Orthothecium/
Orthothuidium,Thuidiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Thuidiaceae/Orthothuidium/
Orthotrichum,Orthotrichaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Orthotrichaceae/Orthotrichum/
Orthrosanthus,Iridaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Iridaceae/Orthrosanthus/
Orthurus,Rosaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Rosaceae/Orthurus/
Orychophragmus,Brassicaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Brassicaceae/Orychophragmus/
Oryctanthus,Loranthaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Loranthaceae/Oryctanthus/
Oryctes,Solanaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Solanaceae/Oryctes/
Oryctina,Loranthaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Loranthaceae/Oryctina/
Oryticum,Poaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Poaceae/Oryticum/
Oryxis,Leguminosae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Leguminosae/Oryxis/
Oryza,Poaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Poaceae/Oryza/
Oryzidium,Poaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Poaceae/Oryzidium/
Oryzolejeunea,Lejeuneaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Lejeuneaceae/Oryzolejeunea/
Oryzopsis,Poaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Poaceae/Oryzopsis/
Osa,Rubiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Rubiaceae/Osa/
Osbeckia,Melastomataceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Melastomataceae/Osbeckia/
Osbertia,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Osbertia/
Osbornia,Myrtaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Myrtaceae/Osbornia/
Oschatzia,Apiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Apiaceae/Oschatzia/
Oscularia,Aizoaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Aizoaceae/Oscularia/
Oserya,Podostemaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Podostemaceae/Oserya/
Osmadenia,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Osmadenia/
Osmanthus,Oleaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Oleaceae/Osmanthus/
Osmiopsis,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Osmiopsis/
Osmitopsis,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Osmitopsis/
Osmorhiza,Apiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Apiaceae/Osmorhiza/
Osmoxylon,Araliaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Araliaceae/Osmoxylon/
Osmunda,Osmundaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/P/Osmundaceae/Osmunda/
Osmundastrum,Osmundaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/P/Osmundaceae/Osmundastrum/
Ossaea,Melastomataceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Melastomataceae/Ossaea/
Ossiculum,Orchidaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Orchidaceae/Ossiculum/
Osteocarpum,Amaranthaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Amaranthaceae/Osteocarpum/
Osteomeles,Rosaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Rosaceae/Osteomeles/
Osteophloeum,Myristicaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Myristicaceae/Osteophloeum/
Osteospermum,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Osteospermum/
Ostericum,Apiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Apiaceae/Ostericum/
Osterwaldiella,Pterobryaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Pterobryaceae/Osterwaldiella/
Ostodes,Euphorbiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Euphorbiaceae/Ostodes/
Ostrowskia,Campanulaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Campanulaceae/Ostrowskia/
Ostrya,Betulaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Betulaceae/Ostrya/
Ostryocarpus,Leguminosae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Leguminosae/Ostryocarpus/
Ostryopsis,Betulaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Betulaceae/Ostryopsis/
Osyridicarpos,Santalaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Santalaceae/Osyridicarpos/
Osyris,Santalaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Santalaceae/Osyris/
Otachyrium,Poaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Poaceae/Otachyrium/
Otanthus,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Otanthus/
Otatea,Poaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Poaceae/Otatea/
Oteiza,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Oteiza/
Othake,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Othake/
Otholobium,Leguminosae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Leguminosae/Otholobium/
Othonna,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Othonna/
Oticodium,Brachytheciaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Brachytheciaceae/Oticodium/
Otigoniolejeunea,Lejeuneaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Lejeuneaceae/Otigoniolejeunea/
Otiophora,Rubiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Rubiaceae/Otiophora/
Otites,Caryophyllaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Caryophyllaceae/Otites/
Otoba,Myristicaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Myristicaceae/Otoba/
Otocarpus,Brassicaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Brassicaceae/Otocarpus/
Otochilus,Orchidaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Orchidaceae/Otochilus/
Otoglossum,Orchidaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Orchidaceae/Otoglossum/
Otolejeunea,Lejeuneaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Lejeuneaceae/Otolejeunea/
Otomeria,Rubiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Rubiaceae/Otomeria/
Otonephelium,Sapindaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Sapindaceae/Otonephelium/
Otopappus,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Otopappus/
Otophora,Sapindaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Sapindaceae/Otophora/
Otoptera,Leguminosae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Leguminosae/Otoptera/
Otospermum,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Otospermum/
Otostegia,Lamiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Lamiaceae/Otostegia/
Otostylis,Orchidaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Orchidaceae/Otostylis/
Ottelia,Hydrocharitaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Hydrocharitaceae/Ottelia/
Ottleya,Leguminosae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Leguminosae/Ottleya/
Ottoa,Apiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Apiaceae/Ottoa/
Ottochloa,Poaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Poaceae/Ottochloa/
Ottonia,Piperaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Piperaceae/Ottonia/
Ottoschmidtia,Rubiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Rubiaceae/Ottoschmidtia/
Ottoschulzia,Icacinaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Icacinaceae/Ottoschulzia/
Ottosonderia,Aizoaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Aizoaceae/Ottosonderia/
Oubanguia,Lecythidaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Lecythidaceae/Oubanguia/
Ouratea,Ochnaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Ochnaceae/Ouratea/
Ourisia,Plantaginaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Plantaginaceae/Ourisia/
Ouvirandra,Aponogetonaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Aponogetonaceae/Ouvirandra/
Ovidia,Thymelaeaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Thymelaeaceae/Ovidia/
Ovieda,Lamiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Lamiaceae/Ovieda/
Oxalis,Oxalidaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Oxalidaceae/Oxalis/
Oxandra,Annonaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Annonaceae/Oxandra/
Oxera,Lamiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Lamiaceae/Oxera/
